matcode,title,ref,au,safstk,reorder,ar,desk,ordcst,eoq,lt,safty,auamt,spare,gr,nm,pstock,ind,nsaftystk,specno,matgroup,section,group_b,group_c,group_a,abc,reordqty,unitrate,dwgno
529284,LABEL FOR MAGNETIC AMPLIFIER                 ,AD-11-2-659                         ,NO,33.333,66.667,200,     ,0,1007,2,2,0,0,529 , ,0,0,0,S29250 R0 ,Production          ,                         ,,,,C ,300,0,
529285,ALUMINIUM CAUTION LABEL                      ,AD-11-2-675                         ,NO,43.333,86.667,260,     ,1500,562,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529286,AL.LABEL FOR VOLTAGE SETTING 130 V           ,AD-11-2-665                         ,NO,45,90,270,     ,1500,911,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529287,AL.LABEL FOR CURRENT SETTING 193 A           ,AD-11-2-665                         ,NO,45,90,270,     ,1500,911,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529289,"""DO NOT DISTURB"" LABEL                       ",AD-11-2-608                         ,NO,36.667,73.333,220,     ,1500,1351,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529290,"ALUMINIUM LABEL "" FUSE     AMPS""             ",3_0044 ALT 1 (5                     ,NO,0,0,0,     ,1500,0,2,0,0,0,529 ,N,0,0,0,          ,Production          ,,,,,X ,0,,
529291,LABEL FOR OVR                                ,A 4250093                           ,NO,0,0,0,     ,1500,0,2,0,0,0,529 ,N,0,0,0,          ,Production          ,,,,,X ,0,,
529292,AL.LABEL - FUSE & DIODE DETAILS              ,AD-11-2-636                         ,NO,46.667,93.333,280,     ,1500,548,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529293,ALUMINIUM LABEL  -F                          ,AD-11-2-673                         ,NO,48.333,96.667,290,     ,1500,1592,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529294,ALUMINIUM LABEL  +F                          ,AD-11-2-673                         ,NO,46.667,93.333,280,     ,1500,1233,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529295,ALUMINIUM LABEL   U                          ,AD-11-2-673                         ,NO,45,90,270,     ,1500,1233,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529296,ALUMINIUM LABEL   V                          ,AD-11-2-673                         ,NO,45,90,270,     ,1500,1233,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529297,ALUMINIUM LABEL   W                          ,AD-11-2-673                         ,NO,46.667,93.333,280,     ,1500,1233,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529298,ALUMINIUM LABEL  +DC                         ,AD-11-2-673                         ,NO,46.667,93.333,280,     ,1500,1233,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529299,ALUMINIUM LABEL  -DC                         ,AD-11-2-673                         ,NO,45,90,270,     ,1500,1233,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529301,WARNING STICKER FOR AVR                      ,AX-25-5-601                         ,NO,0,0,0,     ,0,0,2,3,0,0,529 , ,0,0,0,          ,Production          ,                         ,,,,C ,100,4,
529302,"ALUMINIUM LABEL "" FUSE 6 AMPS""               ",AD-11-2-656                         ,NO,45,90,270,     ,1500,1233,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529303,"ALUMINIUM LABEL "" FUSE 10 AMPS""              ",AD-11-2-657                         ,NO,50,100,300,     ,1500,1233,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
529305,"ALUMINIUM LABEL "" FUSE 160 AMPS""             ",AD-11-2-658                         ,NO,46.667,93.333,280,     ,1500,1233,2,2,0,0,529 , ,0,0,0,          ,Production          ,,,,,C ,300,,
900285,0.1 MFD 1000V                                ,                                    ,NO,0,0,0,     ,0,0,0,0,0,0,    , ,0,0,0,          ,Consumable          ,                         ,,,,A ,,0,
529501,DIESEL ENGINE                                ,KTA 19 G5 I (GR)                    ,NO,0,0,0,     ,1500,0,2,0,0,0,529 , ,0,1,0,          ,Production          ,,,,,X ,0,,
529503,DIESEL ENGINE WITH ACCESSORIES               ,KTAA-19-G10 (CPCB-II COMPLIED)      ,NO,0,0,0,     ,1,0,2,0,0,0,529 , ,0,1,0,          ,Production          ,,,,,A ,0,,
529504,CUMMINS DIESEL ENGINE & ACCE.                ,MODEL:QSB5.9G1 (CPCB-II NORMS)      ,NO,0,3.167,19,     ,1,0,2,0,0,0,    , ,0,1,0,          ,Production          ,                         ,,,,A ,0,0,
529550,CONTROL PANEL                                ,500 KVA 750 V(GR)                   ,NO,0,0,0,     ,0,0,0,0,0,0,529 , ,0,1,0,          ,Production          ,,,,,X ,0,,
529553,CONTROL PANEL                                ,500 KVA 750 V-LHB                   ,NO,0,0,0,     ,0,0,0,0,0,0,529 , ,0,1,0,          ,Production          ,,,,,X ,0,,
529560,24 V TUBULAR LEAD ACID BATTERY               ,"12 CELL (3 X 4 CELL), 290 AH        ",ST,0,6.167,37,     ,1,0,2,0,0,0,529 , ,0,1,0,S29560 R0 ,Production          ,                         ,,,,A ,0,0,
529561,"STARTER BATTERY - 12V,120 AH                 ",MAKE: EXIDE/AMARON                  ,NO,0,5.167,31,     ,1,0,2,0,0,0,    , ,0,1,0,          ,Production          ,                         ,,,,A ,0,0,
529562,"BATTERY 12V,120AH LEAD TERMINALS             ",NEGATIVE TERMINAL                   ,NO,0,5,30,     ,0,77,2,0,0,0,    , ,0,1,0,          ,Production          ,,,,,B ,50,,
529563,"BATTERY 12V,120AH LEAD TERMINALS             ",POSITIVE TERMINAL                   ,NO,0,5,30,     ,0,77,2,0,0,0,    , ,0,1,0,          ,Production          ,,,,,B ,50,,
529565,VENTILATION BLOWER ASSEMBLY                  ,                                    ,NO,0,7.833,47,     ,1,0,2,0,0,0,529 , ,0,1,0,S29565 R0 ,Production          ,                         ,,,,A ,0,0,
529570,PANEL FILTER FOR POWER CAR                   ,                                    ,NO,0,7.833,47,     ,1,1,2,0,0,0,529 , ,0,1,0,S29570 R1 ,Production          ,                         ,,,,A ,0,0,
529580,ANTI VIBRATION MOUNTING PAD                  ,WITH CAST STEEL TOP                 ,NO,0,31.667,190,     ,1,3,2,0,0,0,529 , ,0,1,0,S29580 R0 ,Production          ,                         ,,,,A ,0,0,
529307,LABEL FOR SIGNAL INTERFACING CONCTR          ,AG-35-2-906 ITEM 2                  ,NO,,,,     ,0,,0,0,,0,,,,0,,S29250 R0 ,Production          ,                         ,,,,B ,,10,
529308,LABEL FOR 24V DC CONNECTOR                   ,AG-35-2-906 ITEM3                   ,NO,,,,     ,0,,0,0,,0,,,,0,,S29250 R0 ,Production          ,                         ,,,,B ,,10,
529585,ANTI VIBRATION MOUNTING PAD                  ,(CIRCULAR MOUNTS) FOR RADIATOR      ,NO,0,15.5,93,     ,1,7,2,0,0,0,529 , ,0,1,0,S29585 R0 ,Production          ,                         ,,,,A ,0,0,
529590,NEUTRAL CURRENT REACTOR                      ,125 V                               ,NO,0,0,0,     ,0,0,2,0,0,0,529 , ,0,1,0,          ,Production          ,,,,,X ,0,,
529591,FUEL LEVEL INDICATOR FOR 50KVA DG            ,DIRECT READ/MECH                    ,NO,0,0,0,     ,0,0,2,0,0,0,    , ,0,1,0,          ,Production          ,,,,,X ,0,,
529592,FUEL CONSUMPTION METER WITH ACCE.            ,                                    ,ST,0,7.667,46,     ,1,0,2,0,0,0,    , ,0,1,0,S29592 R0 ,Production          ,                         ,,,,A ,0,0,
529593,AIR FLOW SWITCH FOR RADIATOR                 ,MOUNT::VER/HOR                      ,NO,0,2.833,17,     ,1,2,2,0,0,0,    , ,0,1,0,S29593 R0 ,Production          ,                         ,,,,A ,0,0,
529594,ELECTRONIC TIMER                             ,240 V AC & 24 V AC/DC(SELECTABLE)   ,NO,0,3.167,19,     ,1,7,2,0,0,1,    , ,0,1,0,S29594 R0 ,Production          ,                         ,,,,A ,0,0,
529595,ELECTROMECHANICAL MINIATURE RELAY            ,WITH SOCKET (BASE)                  ,NO,0,3.167,19,     ,1,11,2,0,0,1,    , ,0,1,0,S29595 R0 ,Production          ,                         ,,,,A ,0,0,
529600,FLEXIBLE COUPLING                            ,                                    ,NO,0,4.167,25,     ,0,0,2,0,0,0,    , ,0,0,0,S29600 R0 ,Production          ,                         ,,,,A ,0,0,
529601,STARTER FOR RADIATOR MOTOR                   ,MAKE:SIEMENS                        ,NO,0,1.75,21,     ,1500,0,1,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
529603,VIBRATION ISOLATORS ITEM-1                   ,DRG NO- DC-28-2-900                 ,NO,0,12.667,76,     ,0,63,2,0,0,0,    , ,0,0,0,          ,Production          ,                         ,,,,A ,0,0,
529604,ACOUSTICS (DC 23-1-902) WITH E&C             ,AS PER SCOPE FOR SPART DG SET.      ,NO,0,2.833,17,     ,0,1,2,0,0,0,    , ,0,0,0,          ,Production          ,                         ,,,,A ,0,380000,
529605,VIBRATION ISOLATORS ITEM-2                   ,DRG NO- DC-28-2-900                 ,NO,0,10.667,64,     ,0,,2,0,,0,,,,0,,          ,Production          ,                         ,,,,A ,0,0,
529610,PIPE FOR CAC                                 ,DC-25-2-900                         ,ST,,,,     ,0,,0,0,,0,,,,0,,S29610 R0 ,Production          ,                         ,,,,A ,,0,
529901,FORWARD DIODE   IMP./EQ.                     ,16 FM 120                           ,NO,0,0.25,1.5,     ,3000,0,2,0,0,20,529 , ,0,0,0,S29901 R0 ,Production          ,,,,,X ,0,,
529902,REVERSE DIODE   IMP./EQ.                     ,16 FMR 120                          ,NO,0,0.25,1.5,     ,3000,0,2,0,0,20,529 , ,0,0,0,S29901 R0 ,Production          ,,,,,X ,0,,
529905,FORWARD DIODE   IMPORTED                     ,72 HF80 M                           ,NO,0,0,0,     ,3000,0,2,0,0,0,529 , ,0,0,0,S29901 R0 ,Production          ,,,,,X ,0,,
529906,REVERSE DIODE   IMPORTED                     ,72 HFR80 M                          ,NO,0,0,0,     ,3000,0,2,0,0,0,529 , ,0,0,0,S29901 R0 ,Production          ,,,,,X ,0,,
529907,FORWARD DIODE   IMP./EQ.                     ,72 HF120M                           ,NO,0,0,0,     ,3000,84,2,0,0,30,529 , ,0,0,0,S29901 R0 ,Production          ,,,,,X ,0,,
529908,REVERSE DIODE   IMP./EQ.                     ,72 HFR120M                          ,NO,0,0,0,     ,3000,76,2,0,0,25,529 , ,0,0,0,S29901 R0 ,Production          ,,,,,X ,0,,
529909,FORWARD DIODE  IMP./EQ.                      ,AX-40-02-702                        ,NO,0,2,12,     ,3000,58,2,0,0,8,529 , ,0,0,0,S29901 R0 ,Production          ,,,,,X ,0,,
529910,REVERSE DIODE  IMP./EQ.                      ,AX-40-02-702                        ,NO,0,1.55,9.3,     ,3000,50,2,0,0,8,529 , ,0,0,0,S29901 R0 ,Production          ,,,,,X ,0,,
530100,WELDING ELECTRODE (MAG )                     ,1.2 MM DIA                          ,KG,70.833,141.667,850,H    ,1000,463,2,1,0,0,530 , ,0,1000,0,S30100 R0 ,Production          ,                         ,,,,B ,300,0,
530101,UNIVERSAL ELECTRODE FOR WELDING              ,IN PACKETS                          ,NO,0,0.217,1.3,H    ,1500,101,2,0,0,0,    , ,0,1000,0,          ,Production          ,,,,,X ,0,,
530104,BRAZING ROD                                  ,PREFERRED 1.6 MM SIZE               ,KG,,,,H    ,20,,2,1,,0,,,,20,,S30104 R0 ,Production          ,                         ,,,,B ,,5000,
530105,BRAZING ROD                                  ,1.6 MM DIA                          ,KG,1.167,2.333,14,H    ,20,8,1,1,0,0,530 , ,0,20,0,S30105 R0 ,Production          ,                         ,,,,B ,5,0,
530106,SILVER BRAZING ROD  43 % Silver              ,1.6 MM DIA                          ,KG,0,0.033,0.2,H    ,1500,0,2,0,0,0,530 , ,0,0,0,S30106 R0 ,Production          ,,,,,X ,0,,
530110,PARAPLAST COMPOUND                           ,                                    ,KG,2.5,5,30,H    ,1500,59,1,1,0,0,530 , ,0,15,0,          ,Production          ,,,,,C ,20,,
530125,SOLDER WIRE   1 mm Dia                       ,TIN/LEAD  60/40                     ,KG,1.417,2.833,17,H    ,1500,19,1,1,0,0,530 , ,0,25,0,S30125 R0 ,Production          ,,,,,C ,10,,
530126,SOLDER WIRE(High Temp) 2 mm Dia              ,TIN/SILVER 95/5                     ,KG,0.033,0.067,0.4,H    ,1500,3,1,1,0,0,530 , ,0,2,0,S30126 R0 ,Production          ,,,,,C ,2,,
530127,SOLDER STICK                                 ,                                    ,KG,0,0,0,H    ,1500,0,2,0,0,0,530 ,N,0,0,0,          ,Production          ,,,,,X ,0,,
530129,SOLDERING FLUX                               ,                                    ,GM,54.167,162.5,1300,H    ,1500,7596,1,0.5,0,0,530 , ,0,1500,0,          ,Production          ,,,,,C ,2000,,
530130,CORROSION INHIBITING COMPOUND                ,Crimping Paste                      ,GM,28.333,85,680,H    ,1500,4940,1,0.5,0,0,530 , ,0,1000,0,          ,Production          ,,,,,C ,1000,,
530131,HEAT SINK COMPOUND                           ,                                    ,GM,7.5,22.5,180,H    ,1500,1500,1,0.5,0,0,530 , ,0,150,0,          ,Production          ,,,,,C ,200,,
900005,0.75'' CC PIPE                               ,                                    ,NO,0,0,0,     ,0,0,0,0,0,0,    , ,0,0,0,          ,Consumable          ,,,,,A ,,,
530132,SILICON GREASE                               ,                                    ,GM,32.5,97.5,780,H    ,1500,2283,1,0.5,0,0,530 , ,0,450,0,          ,Production          ,,,,,C ,500,,
530133,TANGIS                                       ,DIA 0.60 MM                         ,M ,,,,H    ,0,,0,0,,0,,,,0,,          ,Production          ,                         ,,,,X ,,20,
530135,ARALDITE                                     ,                                    ,GM,270.833,812.5,6500,H    ,1500,684,1,0.5,0,0,530 , ,0,7000,0,          ,Production          ,,,,,C ,1800,,
530136,ARALDITE CLEAR (EPOXY ADHESIVE)              ,26 GRAM PACK                        ,GM,,,,H    ,0,,0,0,,0,,,,0,,          ,Consumable          ,                         ,,,,C ,,4,
530137,M SEAL                                       ,                                    ,GM,320.833,962.5,7700,H    ,0,25820,1,0.5,0,0,530 , ,0,8000,0,          ,Production          ,,,,,C ,3000,,
530138,GASKET SHELLAC                               ,                                    ,ML,1208.333,3625,29000,H    ,500,13347,1,0.5,0,0,530 , ,0,0,0,          ,Production          ,,,,,C ,5000,,
530139,TWINE                                        ,                                    ,M ,270.833,812.5,6500,H    ,1500,0,1,0.5,0,0,530 , ,0,3500,0,          ,Production          ,,,,,C ,2000,,
530140,BEARING RETAINER(LOCTITE/ANABOND)            ,648 / 412                           ,ML,45,90,540,H    ,0,2514,1,1,0,0,530 , ,0,1500,0,          ,Production          ,,,,,C ,400,,
530150,THREAD LOCKER (LOCTITE/ANABOND)              ,242 / 122                           ,ML,30.833,61.667,370,H    ,0,2695,1,1,0,0,530 , ,0,1500,0,          ,Production          ,,,,,C ,250,,
901686,Terminal Strip (301)                         ,                                    ,No,,,,     ,0,,0,0,,0,,,,0,,          ,Consumable          ,,,,,,,,
530170,WATER PROOFING COMPOUND                      ,PU 22 A                             ,G ,0,0,0,H    ,1500,0,2,0,0,0,530 , ,0,0,0,          ,Production          ,,,,,X ,0,,
530171,WATER PROOFING COMPOUND                      ,PU 22 B                             ,G ,0,0,0,H    ,1500,0,2,0,0,0,530 , ,0,0,0,          ,Production          ,,,,,X ,0,,
530173,ZIRFLOR                                      ,                                    ,KG,0,0,0,H    ,1500,120,2,1,0,0,530 , ,0,0,0,          ,Production          ,,,,,C ,0,,
530174,HOSE                                         ,1/2 INCH                            ,KG,0,0,0,H    ,1500,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530175,HOSE                                         ,3/4 INCH                            ,KG,0,0,0,H    ,1500,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530203,PAINT SYNTHETIC ENAMEL GOLDEN YELLO          ,100ML/200ML PACK                    ,LT,0,1.45,8.7,H    ,40,63,2,0,0,0,530 , ,0,40,0,S30200 R0 ,Production          ,                         ,,,,X ,0,0,
530205,PAINT SYNTHETIC ENAMEL OXFORD BLUE           ,4 LTR PACK                          ,LT,0.225,0.45,2.7,H    ,60,81,1,1,0,0,530 , ,0,60,0,S30200 R0 ,Production          ,                         ,,,,B ,4,0,
530206,PAINT BLACKBOARD BLACK                       ,1 LTR PACK                          ,LT,2.167,4.333,26,H    ,0,57,1,1,0,0,530 , ,0,0,0,          ,Production          ,                         ,,,,B ,20,0,
530208,PAINT SYNTHETIC ENAMEL NILGIRI BLUE          ,4 Ltr Pack                          ,LT,15,30,180,H    ,0,134,1,1,0,0,530 , ,0,0,0,S30200 R0 ,Production          ,,,,,B ,60,,
530209,PAINT SYNTHETIC ENAMEL DARK GREY             ,4 Ltr Pack                          ,LT,7.167,14.333,86,H    ,0,123,1,1,0,0,530 , ,0,0,0,S30200 R0 ,Production          ,,,,,B ,40,,
530210,EPOXY PAINT WITH HARDNER & THINNER           ,                                    ,LT,0,0,0,H    ,0,0,2,0,0,0,530 , ,0,0,0,          ,Production          ,,,,,X ,0,,
530211,PAINT SYNTHETIC ENAMEL BRILLIANT             ,BLUE (RAL 5007)                     ,LT,16,24,96,H    ,0,17,1,2,0,0,530 , ,0,0,0,S30200 R0 ,Production          ,                         ,,,,B ,40,0,
530212,ALUMINIUM PAINT                              ,                                    ,LT,0,0.117,0.7,H    ,500,0,2,0,0,0,530 , ,0,0,0,          ,Production          ,,,,,X ,0,,
530213,PAINT SYNTHETIC ENAMEL                       ,AIRCRAFT BLUE                       ,LT,0,0.45,2.7,H    ,1500,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530214,ACID RESISTANT EPOXY COATING/PAINT           ,BLACK WITH HARDNER                  ,LT,1.417,2.125,8.5,H    ,0,16,1,2,0,0,    , ,0,0,0,          ,Production          ,,,,,B ,8,,
530215,THINNER FOR ACID RESISTANT PAINT/            ,PRIMER                              ,LT,2.333,3.5,14,H    ,0,0,1,2,0,0,    , ,0,0,0,          ,Production          ,,,,,C ,12,,
530216,PAINT DOVE GRAY                              ,                                    ,LT,1.333,2,8,H    ,1500,0,1,2,0,0,    , ,0,0,0,          ,Production          ,,,,,B ,8,,
530217,ACID RESISTANT EPOXY PRIMER                  ,WITH HARDNER                        ,LT,0.55,0.825,3.3,H    ,0,,1,2,,0,,,,0,,          ,Production          ,,,,,B ,8,,
530218,"EPOXY PAINT, COLOUR SHADE 631                ",IS:5                                ,LT,0,3,18,H    ,0,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530219,PRIMER FOR  EPOXY PAINT-SHADE 631            ,IS:5                                ,LT,0,1.833,11,H    ,0,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530221,THINNER FOR EPOXY PAINT                      ,                                    ,LT,0,1.117,6.7,H    ,1500,232,2,0,0,0,    , ,0,500,0,          ,Production          ,,,,,X ,0,,
530222,RED OXIDE PRIMER                             ,                                    ,LT,14,21,84,H    ,1500,189,1,2,0,0,530 , ,0,90,0,          ,Production          ,,,,,C ,40,,
530223,WHITE PRIMER                                 ,SKPS                                ,LT,2.667,5.333,32,H    ,0,45,1,1,0,0,530 , ,0,0,0,          ,Production          ,                         ,,,,B ,20,0,
530224,PAINT SYNTHETIC ENAMEL                       ,RAL 7032                            ,LT,0,0.217,1.3,H    ,60,,2,0,,0,,,,60,,S30200 R0 ,Production          ,,,,,X ,0,,
530225,PUTTY  (Knifing paste)                       ,                                    ,KG,15.5,31,93,H    ,1500,239,2,2,0,0,530 , ,0,250,0,S30225 R0 ,Production          ,,,,,C ,100,,
530201,PAINT SYNTHETIC ENAMEL BLACK                 ,4 LTR PACK                          ,LT,3.583,7.167,43,H    ,60,91,1,1,0,0,530 , ,0,60,0,S30200 R0 ,Production          ,                         ,,,,B ,32,0,
530202,PAINT SYNTHETIC ENAMEL WHITE                 ,                                    ,LT,0,0.45,2.7,H    ,40,66,2,0,0,0,530 , ,0,40,0,S30200 R0 ,Production          ,                         ,,,,X ,0,400,
530207,PAINT CANARY YELLOW                          ,                                    ,LT,0,0,0,H    ,0,0,2,0,0,0,530 , ,0,0,0,          ,Production          ,                         ,,,,X ,0,,
530204,PAINT SYNTHETIC ENAMEL P O RED               ,0.5 LT / 1.0 LT PACK                ,LT,0.317,0.633,3.8,H    ,10,29,1,1,0,0,530 , ,0,10,0,S30200 R0 ,Production          ,                         ,,,,B ,4,0,
530230,WELDING ELECTRODE (ARC)                      ,3.15 X 350 mm                       ,NO,0,30,180,H    ,1500,0,2,0,0,0,530 , ,0,0,0,S30230 R0 ,Production          ,,,,,X ,0,,
530235,WELDING ELECTRODE (ARC)                      ,4.00 X 450 mm                       ,NO,0,350,2100,H    ,1500,0,2,0,0,0,530 , ,0,0,0,S30230 R0 ,Production          ,,,,,X ,0,,
530240,"EPOXY PAINT, COLOUR SHADE 275                ","IS:5,OPALINEGREEN                   ",LT,0,0.317,1.9,H    ,0,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530241,"EPOXY PAINT, COLOUR SHADE RAL 7032           ",PEBBLE GRAY                         ,LT,0,1.45,8.7,H    ,0,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530243,"EPOXY PAINT, COLOUR SHADE RAL 7032           ", SIEMENS GRAY                       ,LT,0,0,0,H    ,0,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530250,PRIMER FOR  EPOXY PAINT-SHADE 275            ,"IS:5,OPALINEGREEN                   ",LT,0,0.133,0.8,H    ,0,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530251,PRIMER FOR  EPOXY PAINT-RAL7032              ,PEBBLE GRAY                         ,LT,0,1.267,7.6,H    ,0,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,X ,0,,
530285,PACKING WOOD                                 ,"2"" X 2.5"" X 100""                    ",CF,13.333,26.667,160,H    ,0,0,1,1,0,0,530 ,M,0,0,0,S30301 R0 ,Production          ,                         ,,,,C ,0,0,
530315,WIRE NAIL                                    ,"1 1/2""                              ",KG,0,0,0,H    ,1500,0,1,1,0,0,530 ,M,0,0,0,          ,Production          ,,,,,C ,50,,
530316,WIRE NAIL                                    ,"2""                                  ",KG,19.167,38.333,230,H    ,0,0,1,1,0,0,530 , ,0,0,0,          ,Production          ,                         ,,,,C ,100,50,
530317,WIRE NAIL                                    ,"2 1/2""                              ",KG,4.667,9.333,56,H    ,1500,0,1,1,0,0,530 ,M,0,0,0,          ,Production          ,,,,,C ,50,,
530320,HOOP IRON                                    ,                                    ,M ,0,0,0,H    ,1500,0,0,0,0,0,530 , ,0,0,0,          ,Production          ,,,,,X ,0,,
530325,POLYTHENE SHEET                              ,0.05 MM X 2 M                       ,KG,9.167,18.333,110,H    ,150,112,1,1,0,0,530 , ,0,150,0,S30325 R0 ,Production          ,                         ,,,,C ,100,0,
530401,COTTON GLOVES                                ,"16 ""                                ",PR,116.667,233.333,1400,H    ,1500,1000,1,1,0,0,530 , ,0,1000,0,          ,Production          ,,,,,C ,500,,
530402,LEATHER GLOVES                               ,"16 ""                                ",PR,6.25,12.5,75,H    ,70,176,1,1,0,0,530 , ,0,70,0,          ,Production          ,                         ,,,,C ,40,75,
530403,LEATHER GLOVES (LEFT HAND ONLY)              ,"16 ""                                ",NO,6.25,12.5,75,H    ,70,,1,1,,0,,,,70,,          ,Production          ,                         ,,,,C ,0,50,
530404,ASBESTOS GLOVES                              ,"16 ""                                ",PR,1.917,3.833,23,H    ,1500,82,1,1,0,0,530 , ,0,25,0,          ,Production          ,,,,,C ,10,,
530406,EMERY PAPER P80                              ,                                    ,NO,,,,H    ,0,,0,0,,0,,,,0,,          ,Consumable          ,                         ,,,,X ,,10,
530407,EMERY PAPER P100                             ,                                    ,NO,,,,H    ,0,,0,0,,0,,,,0,,          ,Consumable          ,                         ,,,,X ,,10,
530456,SERVO SYSTEM 68                              ,                                    ,LT,,,,H    ,0,,0,0,,0,,,,0,,          ,Consumable          ,                         ,,,,A ,,115,
530457,SERVO SYSTEM 32                              ,                                    ,LT,,,,H    ,0,,0,0,,0,,,,0,,          ,Consumable          ,                         ,,,,A ,,150,
530464,SERVO CUT S                                  ,                                    ,LT,,,,H    ,0,,0,0,,0,,,,0,,          ,Consumable          ,                         ,,,,A ,,140,
530501,COMPUTER STATIONARY (BLANK)                  ,"10""X12"" X 1 PART                    ",NO,1,1,1,H    ,0,0,0,1,0,1,530 , ,0,0,0,          ,Production          ,,,,,,,,
530502,COMPUTER STATIONARY (BLANK)                  ,"10""X12"" X 2 PART                    ",NO,1,1,1,H    ,0,0,0,1,0,1,530 , ,0,0,0,          ,Production          ,,,,,,,,
530503,COMPUTER STATIONARY (BLANK)                  ,"10""X12"" X 3 PART                    ",NO,1,1,1,H    ,0,0,0,1,0,1,530 , ,0,0,0,          ,Production          ,,,,,,,,
530281,PACKING WOOD                                 ,"3/4"" X 3"" X 86""                     ",CF,,,,H    ,0,,1,1,,0,,,,0,,S30301 R0 ,Production          ,                         ,,,,C ,,0,
530220,THINNER / TURPENTINE FOR PAINT               ,ENAMEL PAINT                        ,LT,66.667,100,400,H    ,500,353,1,2,0,0,530 , ,0,500,0,          ,Production          ,                         ,,,,B ,200,0,
530505,COMPUTER STATIONARY (EZR)                    ,"15""X12"" X 1 PART                    ",NO,1,1,1,H    ,0,0,0,1,0,1,530 , ,0,0,0,          ,Production          ,,,,,,,,
530506,COMPUTER STATIONARY (EZR)                    ,"15""X12"" X 2 PART                    ",NO,1,1,1,H    ,0,0,0,1,0,1,530 , ,0,0,0,          ,Production          ,,,,,,,,
530550,PRINTER RIBBON REFILL-HIGH DENSITY           ,13 mm X 10 M                        ,NO,0,0,0,H    ,1500,0,0,0,0,0,530 , ,0,0,0,          ,Production          ,,,,,X ,0,,
530551,Packing Case 1610                            ,AX-99-2-907                         ,No,0,0.667,4,H    ,1500,8,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
530552,Packing Case 1810                            ,AX-99-2-907                         ,No,0,0.667,4,H    ,1500,11,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
530553,Packing Case 2015/Slim                       ,AX-99-2-907                         ,No,0,2.5,15,H    ,1500,16,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
530554,Packing Case 2510/2810                       ,AX-99-2-907                         ,No,0,0.55,3.3,H    ,1500,9,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
530555,Packing Case 3160/3560                       ,AX-99-2-908                         ,No,0,0.45,2.7,H    ,1500,7,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
530556,Packing Case  4010                           ,AX-99-2-908                         ,No,0,0,0,H    ,1500,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
530557,Packing Case  4500                           ,AX-99-2-908                         ,No,0,0,0,H    ,1500,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
530558,Packing Case  25 KW TLA                      ,AX-99-2-909                         ,No,0,18.333,110,H    ,1500,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
530559,Packing Case  18.5 KW Auxi.                  ,AX-99-2-910                         ,No,0,6.167,37,H    ,1500,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
530560,Packing Case  RRU 25/18.5 KW                 ,AX-99-2-911                         ,No,0,16.5,99,H    ,1500,0,2,0,0,0,    , ,0,0,0,          ,Production          ,,,,,A ,0,,
